"Order ID","Date","month","Customer ID","Customer Name","Sales Person","Region","Item","Price","Quantity","Revenue"
"0810","9/6/2018","Sep","15","Company O","Michael Fox","New Mexico","Item 3","69","5","345"
"0811","9/6/2018","Sep","14","Company N","Michael Fox","New Mexico","Item 3","69","9","621"
"0812","9/7/2018","Sep","16","Company P","Andrew James","Arizona","Item 1","399","1","399"
"0813","9/8/2018","Sep","16","Company P","Andrew James","Arizona","Item 4","159","8","1272"
"0814","9/8/2018","Sep","16","Company P","Oscar Knox","Arizona","Item 4","159","4","636"
"0815","9/8/2018","Sep","3","Company C","Anna Weber","Texas","Item 4","159","8","1272"
"0816","9/8/2018","Sep","15","Company O","Anne Lee","New Mexico","Item 1","399","4","1596"
"0817","9/8/2018","Sep","20","Company T","Oscar Knox","Arizona","Item 3","69","5","345"
"0818","9/9/2018","Sep","13","Company M","Michael Fox","New Mexico","Item 1","399","3","1197"
"0819","9/9/2018","Sep","6","Company F","Kim Fishman","California","Item 5","289","0","0"
"0820","9/10/2018","Sep","11","Company K","Anne Lee","New Mexico","Item 4","159","4","636"
"0821","9/10/2018","Sep","12","Company L","Michael Fox","New Mexico","Item 4","159","4","636"
"0822","9/10/2018","Sep","19","Company S","Oscar Knox","Arizona","Item 1","399","4","1596"
"0823","9/10/2018","Sep","11","Company K","Anne Lee","New Mexico","Item 3","69","8","552"
"0824","9/10/2018","Sep","8","Company H","Kim Fishman","California","Item 5","289","0","0"
"0825","9/11/2018","Sep","20","Company T","Andrew James","Arizona","Item 1","399","9","3591"
"0826","9/11/2018","Sep","15","Company O","Anne Lee","New Mexico","Item 5","289","1","289"
"0827","9/11/2018","Sep","1","Company A","Anna Weber","Texas","Item 4","159","3","477"
"0828","9/12/2018","Sep","5","Company E","Anna Weber","Texas","Item 2","199","3","597"
"0829","9/12/2018","Sep","14","Company N","Michael Fox","New Mexico","Item 3","69","4","276"
"0830","9/13/2018","Sep","1","Company A","Anna Weber","Texas","Item 1","399","6","2394"
"0831","9/14/2018","Sep","1","Company A","Anna Weber","Texas","Item 2","199","1","199"
"0832","9/14/2018","Sep","3","Company C","Ben Wallace","Texas","Item 5","289","1","289"
"0833","9/15/2018","Sep","16","Company P","Andrew James","Arizona","Item 1","399","9","3591"
"0834","9/15/2018","Sep","6","Company F","Laura Larsen","California","Item 3","69","6","414"
"0835","9/15/2018","Sep","19","Company S","Andrew James","Arizona","Item 1","399","2","798"
"0836","9/16/2018","Sep","5","Company E","Anna Weber","Texas","Item 3","69","6","414"
"0837","9/17/2018","Sep","3","Company C","Ben Wallace","Texas","Item 2","199","6","1194"
"0838","9/18/2018","Sep","7","Company G","Laura Larsen","California","Item 1","399","3","1197"
"0839","9/19/2018","Sep","20","Company T","Andrew James","Arizona","Item 5","289","4","1156"
"0840","9/20/2018","Sep","6","Company F","Laura Larsen","California","Item 4","159","8","1272"
"0841","9/20/2018","Sep","7","Company G","Kim Fishman","California","Item 5","289","2","578"
"0842","9/20/2018","Sep","12","Company L","Anne Lee","New Mexico","Item 2","199","4","796"
"0843","9/20/2018","Sep","4","Company D","Anna Weber","Texas","Item 2","199","7","1393"
"0844","9/21/2018","Sep","11","Company K","Michael Fox","New Mexico","Item 5","289","6","1734"
"0845","9/21/2018","Sep","8","Company H","Laura Larsen","California","Item 4","159","7","1113"
"0846","9/22/2018","Sep","8","Company H","Laura Larsen","California","Item 2","199","8","1592"
"0847","9/22/2018","Sep","5","Company E","Anna Weber","Texas","Item 4","159","0","0"
"0848","9/22/2018","Sep","15","Company O","Michael Fox","New Mexico","Item 5","289","3","867"
"0849","9/22/2018","Sep","4","Company D","Anna Weber","Texas","Item 2","199","8","1592"
"0850","9/22/2018","Sep","10","Company J","Laura Larsen","California","Item 5","289","0","0"
"0851","9/22/2018","Sep","17","Company Q","Oscar Knox","Arizona","Item 5","289","0","0"
"0852","9/22/2018","Sep","6","Company F","Laura Larsen","California","Item 1","399","9","3591"
"0853","9/22/2018","Sep","14","Company N","Anne Lee","New Mexico","Item 1","399","4","1596"
"0854","9/22/2018","Sep","7","Company G","Kim Fishman","California","Item 2","199","5","995"
"0855","9/22/2018","Sep","9","Company I","Kim Fishman","California","Item 5","289","7","2023"
"0856","9/22/2018","Sep","19","Company S","Andrew James","Arizona","Item 4","159","3","477"
"0857","9/23/2018","Sep","19","Company S","Oscar Knox","Arizona","Item 5","289","8","2312"
"0858","9/24/2018","Sep","17","Company Q","Oscar Knox","Arizona","Item 3","69","5","345"
"0859","9/24/2018","Sep","19","Company S","Andrew James","Arizona","Item 5","289","4","1156"
"0860","9/24/2018","Sep","6","Company F","Laura Larsen","California","Item 2","199","8","1592"
"0861","9/24/2018","Sep","14","Company N","Michael Fox","New Mexico","Item 1","399","2","798"
"0862","9/25/2018","Sep","17","Company Q","Oscar Knox","Arizona","Item 3","69","8","552"
"0863","9/25/2018","Sep","16","Company P","Oscar Knox","Arizona","Item 2","199","0","0"
"0864","9/25/2018","Sep","3","Company C","Ben Wallace","Texas","Item 5","289","4","1156"
"0865","9/26/2018","Sep","16","Company P","Oscar Knox","Arizona","Item 3","69","6","414"
"0866","9/26/2018","Sep","19","Company S","Andrew James","Arizona","Item 3","69","2","138"
"0867","9/27/2018","Sep","7","Company G","Laura Larsen","California","Item 2","199","6","1194"
"0868","9/27/2018","Sep","9","Company I","Laura Larsen","California","Item 3","69","7","483"
"0869","9/28/2018","Sep","14","Company N","Anne Lee","New Mexico","Item 1","399","3","1197"
"0870","9/28/2018","Sep","3","Company C","Ben Wallace","Texas","Item 4","159","5","795"
"0871","9/28/2018","Sep","9","Company I","Laura Larsen","California","Item 3","69","6","414"
"0872","9/28/2018","Sep","1","Company A","Anna Weber","Texas","Item 4","159","5","795"
"0873","9/29/2018","Sep","20","Company T","Oscar Knox","Arizona","Item 2","199","3","597"
"0874","9/29/2018","Sep","3","Company C","Ben Wallace","Texas","Item 5","289","8","2312"
"0875","9/29/2018","Sep","4","Company D","Ben Wallace","Texas","Item 3","69","6","414"
"0876","9/29/2018","Sep","7","Company G","Laura Larsen","California","Item 5","289","0","0"
"0877","9/30/2018","Sep","11","Company K","Michael Fox","New Mexico","Item 5","289","1","289"
"0878","9/30/2018","Sep","15","Company O","Anne Lee","New Mexico","Item 4","159","0","0"
"0879","9/30/2018","Sep","20","Company T","Andrew James","Arizona","Item 2","199","1","199"
"0880","9/30/2018","Sep","6","Company F","Kim Fishman","California","Item 2","199","7","1393"
"0881","10/1/2018","Oct","9","Company I","Kim Fishman","California","Item 1","399","7","2793"
"0882","10/1/2018","Oct","7","Company G","Laura Larsen","California","Item 4","159","2","318"
"0883","10/2/2018","Oct","3","Company C","Ben Wallace","Texas","Item 2","199","5","995"
"0884","10/2/2018","Oct","14","Company N","Anne Lee","New Mexico","Item 5","289","9","2601"
"0885","10/2/2018","Oct","15","Company O","Anne Lee","New Mexico","Item 4","159","8","1272"
"0886","10/3/2018","Oct","20","Company T","Oscar Knox","Arizona","Item 4","159","1","159"
"0887","10/4/2018","Oct","20","Company T","Andrew James","Arizona","Item 5","289","1","289"
"0888","10/4/2018","Oct","15","Company O","Michael Fox","New Mexico","Item 2","199","3","597"
"0889","10/5/2018","Oct","20","Company T","Oscar Knox","Arizona","Item 2","199","3","597"
"0890","10/5/2018","Oct","9","Company I","Laura Larsen","California","Item 5","289","9","2601"
"0891","10/5/2018","Oct","4","Company D","Anna Weber","Texas","Item 2","199","9","1791"
"0892","10/5/2018","Oct","16","Company P","Andrew James","Arizona","Item 4","159","7","1113"
"0893","10/5/2018","Oct","5","Company E","Ben Wallace","Texas","Item 3","69","3","207"
"0894","10/6/2018","Oct","11","Company K","Anne Lee","New Mexico","Item 4","159","6","954"
"0895","10/6/2018","Oct","9","Company I","Kim Fishman","California","Item 2","199","2","398"
"0896","10/6/2018","Oct","6","Company F","Laura Larsen","California","Item 2","199","8","1592"
"0897","10/6/2018","Oct","4","Company D","Anna Weber","Texas","Item 1","399","0","0"
"0898","10/6/2018","Oct","17","Company Q","Andrew James","Arizona","Item 2","199","2","398"
"0899","10/7/2018","Oct","1","Company A","Ben Wallace","Texas","Item 2","199","4","796"
"0900","10/7/2018","Oct","4","Company D","Anna Weber","Texas","Item 4","159","5","795"
"0901","10/8/2018","Oct","15","Company O","Michael Fox","New Mexico","Item 1","399","7","2793"
"0902","10/9/2018","Oct","13","Company M","Michael Fox","New Mexico","Item 1","399","4","1596"
"0903","10/10/2018","Oct","6","Company F","Kim Fishman","California","Item 5","289","3","867"
"0904","10/10/2018","Oct","5","Company E","Anna Weber","Texas","Item 5","289","1","289"
"0905","10/11/2018","Oct","13","Company M","Michael Fox","New Mexico","Item 5","289","7","2023"
"0906","10/11/2018","Oct","19","Company S","Oscar Knox","Arizona","Item 2","199","5","995"
"0907","10/12/2018","Oct","10","Company J","Kim Fishman","California","Item 2","199","1","199"
"0908","10/12/2018","Oct","20","Company T","Oscar Knox","Arizona","Item 5","289","3","867"
"0909","10/13/2018","Oct","7","Company G","Laura Larsen","California","Item 4","159","8","1272"
"0910","10/13/2018","Oct","19","Company S","Oscar Knox","Arizona","Item 2","199","3","597"
"0911","10/13/2018","Oct","18","Company R","Oscar Knox","Arizona","Item 3","69","9","621"
"0912","10/13/2018","Oct","13","Company M","Michael Fox","New Mexico","Item 5","289","8","2312"
"0913","10/13/2018","Oct","9","Company I","Laura Larsen","California","Item 2","199","5","995"
"0914","10/13/2018","Oct","14","Company N","Michael Fox","New Mexico","Item 4","159","7","1113"
"0915","10/14/2018","Oct","3","Company C","Anna Weber","Texas","Item 3","69","2","138"
"0916","10/14/2018","Oct","10","Company J","Laura Larsen","California","Item 5","289","5","1445"
"0917","10/15/2018","Oct","18","Company R","Andrew James","Arizona","Item 3","69","2","138"
"0918","10/15/2018","Oct","18","Company R","Andrew James","Arizona","Item 4","159","5","795"
"0919","10/15/2018","Oct","14","Company N","Anne Lee","New Mexico","Item 1","399","9","3591"
"0920","10/15/2018","Oct","2","Company B","Ben Wallace","Texas","Item 2","199","3","597"
"0921","10/16/2018","Oct","17","Company Q","Oscar Knox","Arizona","Item 1","399","6","2394"
"0922","10/16/2018","Oct","1","Company A","Anna Weber","Texas","Item 5","289","7","2023"
"0923","10/16/2018","Oct","15","Company O","Anne Lee","New Mexico","Item 4","159","3","477"
"0924","10/16/2018","Oct","11","Company K","Michael Fox","New Mexico","Item 5","289","9","2601"
"0925","10/16/2018","Oct","12","Company L","Michael Fox","New Mexico","Item 2","199","7","1393"
"0926","10/17/2018","Oct","1","Company A","Ben Wallace","Texas","Item 2","199","0","0"
"0927","10/17/2018","Oct","8","Company H","Laura Larsen","California","Item 2","199","8","1592"
"0928","10/17/2018","Oct","20","Company T","Andrew James","Arizona","Item 4","159","8","1272"
"0929","10/17/2018","Oct","14","Company N","Anne Lee","New Mexico","Item 4","159","5","795"
"0930","10/17/2018","Oct","10","Company J","Laura Larsen","California","Item 2","199","3","597"
"0931","10/18/2018","Oct","17","Company Q","Andrew James","Arizona","Item 1","399","0","0"
"0932","10/19/2018","Oct","5","Company E","Ben Wallace","Texas","Item 2","199","6","1194"
"0933","10/19/2018","Oct","10","Company J","Laura Larsen","California","Item 4","159","6","954"
"0934","10/20/2018","Oct","17","Company Q","Andrew James","Arizona","Item 4","159","1","159"
"0935","10/20/2018","Oct","18","Company R","Oscar Knox","Arizona","Item 5","289","5","1445"
"0936","10/20/2018","Oct","2","Company B","Anna Weber","Texas","Item 3","69","8","552"
"0937","10/21/2018","Oct","17","Company Q","Oscar Knox","Arizona","Item 3","69","5","345"
"0938","10/22/2018","Oct","10","Company J","Kim Fishman","California","Item 1","399","0","0"
"0939","10/22/2018","Oct","1","Company A","Ben Wallace","Texas","Item 5","289","7","2023"
"0940","10/22/2018","Oct","5","Company E","Anna Weber","Texas","Item 2","199","5","995"
"0941","10/22/2018","Oct","20","Company T","Oscar Knox","Arizona","Item 4","159","5","795"
"0942","10/22/2018","Oct","1","Company A","Anna Weber","Texas","Item 1","399","8","3192"
"0943","10/22/2018","Oct","6","Company F","Kim Fishman","California","Item 4","159","6","954"
"0944","10/23/2018","Oct","4","Company D","Ben Wallace","Texas","Item 1","399","1","399"
"0945","10/24/2018","Oct","17","Company Q","Andrew James","Arizona","Item 2","199","5","995"
"0946","10/25/2018","Oct","1","Company A","Anna Weber","Texas","Item 2","199","1","199"
"0947","10/25/2018","Oct","15","Company O","Michael Fox","New Mexico","Item 3","69","4","276"
"0948","10/25/2018","Oct","9","Company I","Laura Larsen","California","Item 2","199","5","995"
"0949","10/26/2018","Oct","6","Company F","Laura Larsen","California","Item 1","399","5","1995"
"0950","10/26/2018","Oct","20","Company T","Oscar Knox","Arizona","Item 3","69","8","552"
"0951","10/27/2018","Oct","17","Company Q","Andrew James","Arizona","Item 2","199","1","199"
"0952","10/27/2018","Oct","6","Company F","Laura Larsen","California","Item 1","399","7","2793"
"0953","10/27/2018","Oct","3","Company C","Ben Wallace","Texas","Item 2","199","1","199"
"0954","10/27/2018","Oct","4","Company D","Anna Weber","Texas","Item 2","199","8","1592"
"0955","10/28/2018","Oct","10","Company J","Kim Fishman","California","Item 2","199","0","0"
"0956","10/29/2018","Oct","6","Company F","Kim Fishman","California","Item 4","159","4","636"
"0957","10/29/2018","Oct","17","Company Q","Andrew James","Arizona","Item 5","289","9","2601"
"0958","10/29/2018","Oct","9","Company I","Kim Fishman","California","Item 1","399","2","798"
"0959","10/29/2018","Oct","2","Company B","Anna Weber","Texas","Item 3","69","6","414"
"0960","10/29/2018","Oct","9","Company I","Kim Fishman","California","Item 3","69","6","414"
"0961","10/29/2018","Oct","18","Company R","Andrew James","Arizona","Item 3","69","3","207"
"0962","10/29/2018","Oct","9","Company I","Kim Fishman","California","Item 3","69","2","138"
"0963","10/29/2018","Oct","14","Company N","Michael Fox","New Mexico","Item 4","159","1","159"
"0964","10/29/2018","Oct","7","Company G","Kim Fishman","California","Item 1","399","2","798"
"0965","10/29/2018","Oct","2","Company B","Ben Wallace","Texas","Item 2","199","7","1393"
"0966","10/29/2018","Oct","18","Company R","Andrew James","Arizona","Item 4","159","7","1113"
"0967","10/30/2018","Oct","14","Company N","Anne Lee","New Mexico","Item 1","399","1","399"
"0968","10/30/2018","Oct","19","Company S","Oscar Knox","Arizona","Item 3","69","3","207"
"0969","10/30/2018","Oct","7","Company G","Laura Larsen","California","Item 4","159","1","159"
"0970","10/31/2018","Oct","7","Company G","Laura Larsen","California","Item 1","399","0","0"
"0971","11/1/2018","Nov","14","Company N","Anne Lee","New Mexico","Item 2","199","0","0"
"0972","11/2/2018","Nov","19","Company S","Oscar Knox","Arizona","Item 4","159","4","636"
"0973","11/3/2018","Nov","13","Company M","Michael Fox","New Mexico","Item 1","399","0","0"
"0974","11/4/2018","Nov","1","Company A","Anna Weber","Texas","Item 3","69","7","483"
"0975","11/4/2018","Nov","13","Company M","Anne Lee","New Mexico","Item 4","159","2","318"
"0976","11/4/2018","Nov","2","Company B","Ben Wallace","Texas","Item 3","69","1","69"
"0977","11/5/2018","Nov","5","Company E","Ben Wallace","Texas","Item 2","199","9","1791"
"0978","11/6/2018","Nov","20","Company T","Oscar Knox","Arizona","Item 4","159","0","0"
"0979","11/7/2018","Nov","16","Company P","Oscar Knox","Arizona","Item 3","69","9","621"
"0980","11/7/2018","Nov","9","Company I","Laura Larsen","California","Item 5","289","9","2601"
"0981","11/7/2018","Nov","2","Company B","Anna Weber","Texas","Item 1","399","4","1596"
"0982","11/8/2018","Nov","8","Company H","Laura Larsen","California","Item 2","199","1","199"
"0983","11/8/2018","Nov","18","Company R","Andrew James","Arizona","Item 1","399","9","3591"
"0984","11/8/2018","Nov","12","Company L","Michael Fox","New Mexico","Item 3","69","0","0"
"0985","11/8/2018","Nov","10","Company J","Kim Fishman","California","Item 4","159","9","1431"
"0986","11/8/2018","Nov","9","Company I","Laura Larsen","California","Item 4","159","7","1113"
"0987","11/9/2018","Nov","8","Company H","Kim Fishman","California","Item 2","199","7","1393"
"0988","11/9/2018","Nov","17","Company Q","Oscar Knox","Arizona","Item 2","199","2","398"
"0989","11/9/2018","Nov","4","Company D","Anna Weber","Texas","Item 4","159","9","1431"
"0990","11/9/2018","Nov","16","Company P","Andrew James","Arizona","Item 5","289","4","1156"
"0991","11/9/2018","Nov","18","Company R","Oscar Knox","Arizona","Item 1","399","9","3591"
"0992","11/10/2018","Nov","19","Company S","Andrew James","Arizona","Item 2","199","8","1592"
"0993","11/10/2018","Nov","10","Company J","Laura Larsen","California","Item 1","399","6","2394"
"0994","11/10/2018","Nov","5","Company E","Anna Weber","Texas","Item 4","159","4","636"
